volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
5.8544328e7,77.7628,77.95,78.61,78.67,77.04,2021-05-04T04:00:00.0,402536
4.2310154e7,78.3498,79.05,77.83,79.3,77.36,2021-05-05T04:00:00.0,286535
3.8661325e7,77.3457,77.63,77.89,78.0599,76.47,2021-05-06T04:00:00.0,288394
3.6948179e7,78.9522,78.75,78.81,79.5718,78.22,2021-05-07T04:00:00.0,270576
4.3105465e7,76.4726,78.2,75.99,78.3,75.92,2021-05-10T04:00:00.0,301341
5.1008239e7,75.6805,73.57,76.83,76.93,72.75,2021-05-11T04:00:00.0,380525
4.2531103e7,74.8878,75.09,74.64,76.13,74.16,2021-05-12T04:00:00.0,331535
4.8646754e7,73.7638,75.21,73.09,75.7,72.5,2021-05-13T04:00:00.0,337193
3.8347537e7,74.2265,74.02,74.59,75.0274,72.72,2021-05-14T04:00:00.0,245963
4.0779244e7,74.3759,74.215,74.65,75.52,73.41,2021-05-17T04:00:00.0,262730
3.1914482e7,75.0763,74.74,74.44,75.7699,74.24,2021-05-18T04:00:00.0,214006
7.2366162e7,75.3501,73.16,76.23,76.97,72.76,2021-05-19T04:00:00.0,460060
4.9135012e7,77.2992,76.81,78.06,78.27,76.25,2021-05-20T04:00:00.0,308965
4.0201088e7,77.5838,78.55,77.17,78.81,77.04,2021-05-21T04:00:00.0,259445
3.3194287e7,77.4994,77.26,77.44,78.01,76.8,2021-05-24T04:00:00.0,224801
4.7293101e7,77.7732,77.33,77.86,78.77,76.8365,2021-05-25T04:00:00.0,298017
3.0353997e7,78.1653,77.83,78.34,78.59,77.59,2021-05-26T04:00:00.0,213180
3.5864319e7,78.0335,78.11,78.42,78.43,77.47,2021-05-27T04:00:00.0,212232
4.0952663e7,80.2869,78.66,80.08,81.09,78.66,2021-05-28T04:00:00.0,294654
4.3433042e7,81.5768,81.01,80.81,82.91,80.66,2021-06-01T04:00:00.0,298398
3.5186724e7,81.9006,81.0,81.97,82.6,80.66,2021-06-02T04:00:00.0,249302
2.9800869e7,80.9278,81.13,80.28,81.89,80.26,2021-06-03T04:00:00.0,213930
2.6387799e7,81.5359,80.92,81.58,82.19,80.81,2021-06-04T04:00:00.0,184220
2.8993282e7,81.1195,81.4,81.35,81.68,80.38,2021-06-07T04:00:00.0,178850
2.6956625e7,81.1515,81.87,80.89,82.645,80.45,2021-06-08T04:00:00.0,178671
2.8454646e7,80.316,81.09,79.96,81.677,79.8,2021-06-09T04:00:00.0,181642
2.8606356e7,81.0576,80.02,81.56,81.71,79.7,2021-06-10T04:00:00.0,192653
2.4310894e7,81.3096,81.61,81.31,82.33,80.7,2021-06-11T04:00:00.0,163880
2.7830243e7,80.9776,81.51,81.55,81.55,80.2,2021-06-14T04:00:00.0,182315
2.6194342e7,80.8425,81.59,80.47,81.68,80.225,2021-06-15T04:00:00.0,169516
2.9598309e7,80.247,80.75,80.11,81.45,78.96,2021-06-16T04:00:00.0,225049
7.7791323e7,83.7018,80.77,84.56,85.37,80.57,2021-06-17T04:00:00.0,479300
5.8536805e7,84.7611,84.28,84.65,85.77,83.48,2021-06-18T04:00:00.0,344488
4.4417112e7,82.7142,83.49,82.59,84.19,82.21,2021-06-21T04:00:00.0,299854
3.21077e7,83.3815,82.9,83.58,84.04,82.48,2021-06-22T04:00:00.0,216725
2.4484435e7,83.9302,83.83,83.82,84.485,83.1603,2021-06-23T04:00:00.0,171919
4.2217665e7,86.1663,84.39,86.1,87.1399,84.365,2021-06-24T04:00:00.0,285162
2.7804535e7,85.6725,86.34,85.62,86.36,85.1,2021-06-25T04:00:00.0,194532
3.0262042e7,87.2823,86.38,87.08,88.0,86.15,2021-06-28T04:00:00.0,222125
4.581193e7,89.3045,87.41,89.52,90.3,86.66,2021-06-29T04:00:00.0,334461
7.0697525e7,93.1399,90.82,93.93,94.335,90.6,2021-06-30T04:00:00.0,494138
5.8059019e7,93.0525,94.04,93.31,94.175,91.7,2021-07-01T04:00:00.0,380812
5.1342975e7,94.2938,93.28,94.7,95.27,92.205,2021-07-02T04:00:00.0,322437
4.4930119e7,94.3575,94.875,94.47,95.41,93.32,2021-07-06T04:00:00.0,294216
5.1498481e7,92.131,95.02,90.54,95.44,90.31,2021-07-07T04:00:00.0,366176
4.5660654e7,89.4179,87.86,89.74,90.3399,87.45,2021-07-08T04:00:00.0,348551
3.5246321e7,90.2031,90.04,90.9,91.26,88.53,2021-07-09T04:00:00.0,234263
2.8526559e7,90.4733,91.22,90.81,91.9,89.65,2021-07-12T04:00:00.0,205918
3.0367595e7,90.5885,90.48,90.26,91.41,89.8299,2021-07-13T04:00:00.0,208852
2.8108505e7,89.8192,90.76,89.05,91.395,88.94,2021-07-14T04:00:00.0,210673
3.8944741e7,87.6392,89.78,86.93,89.78,86.1801,2021-07-15T04:00:00.0,295198
3.585192e7,86.588,87.32,85.89,88.03,85.68,2021-07-16T04:00:00.0,231099
3.9244796e7,86.0945,84.99,86.58,87.2294,84.24,2021-07-19T04:00:00.0,298254
2.7900956e7,86.5718,87.09,87.11,87.77,85.165,2021-07-20T04:00:00.0,202242
2.9468164e7,88.6952,87.25,89.41,89.49,86.9,2021-07-21T04:00:00.0,204818
3.2730078e7,90.2762,89.4,91.21,91.36,89.08,2021-07-22T04:00:00.0,237378
3.1695777e7,91.53,91.3484,92.15,92.37,90.19,2021-07-23T04:00:00.0,225414
2.7668459e7,91.8686,92.01,91.82,92.75,91.12,2021-07-26T04:00:00.0,203808
6.8893021e7,91.1418,92.94,91.03,94.1,89.1,2021-07-27T04:00:00.0,450594
1.40498268e8,95.7255,93.44,97.93,98.71,89.65,2021-07-28T04:00:00.0,814585
1.63939113e8,102.7649,96.58,102.95,105.74,96.58,2021-07-29T04:00:00.0,965433
1.25632018e8,105.7199,101.6,106.19,106.97,101.38,2021-07-30T04:00:00.0,706548
1.15581854e8,108.1271,105.93,108.63,110.33,103.83,2021-08-02T04:00:00.0,701607
1.57723142e8,111.6743,108.15,112.56,114.85,107.66,2021-08-03T04:00:00.0,886373
2.25368699e8,118.96,114.36,118.77,122.49,114.16,2021-08-04T04:00:00.0,1381840
1.37860865e8,113.8164,116.63,112.35,117.68,111.59,2021-08-05T04:00:00.0,840162
1.43899026e8,113.086,110.55,110.11,116.2599,109.7,2021-08-06T04:00:00.0,813374
1.15738243e8,109.4587,111.31,107.58,112.33,107.06,2021-08-09T04:00:00.0,640906
1.13012297e8,106.8651,107.895,106.48,109.17,104.36,2021-08-10T04:00:00.0,616168
9.1783349e7,107.8159,107.6,107.68,109.79,105.62,2021-08-11T04:00:00.0,512438
6.0590725e7,106.9927,107.39,106.5,108.44,105.86,2021-08-12T04:00:00.0,341264
1.00135745e8,109.9916,107.17,110.55,111.71,106.57,2021-08-13T04:00:00.0,532733
7.3398938e7,107.6411,110.2,107.48,111.58,105.865,2021-08-16T04:00:00.0,440816
7.4053905e7,107.1437,106.6435,107.56,108.7,105.35,2021-08-17T04:00:00.0,405801
7.9373543e7,105.1896,107.35,103.44,108.07,103.27,2021-08-18T04:00:00.0,471457
7.1117494e7,104.0987,103.315,103.7,106.18,101.975,2021-08-19T04:00:00.0,458935
5.5227562e7,104.8531,104.32,104.65,105.98,103.99,2021-08-20T04:00:00.0,302801
6.8835281e7,107.2583,105.295,108.77,109.02,104.86,2021-08-23T04:00:00.0,434684
5.1239297e7,108.138,109.45,107.65,109.61,107.28,2021-08-24T04:00:00.0,322307
4.5235044e7,108.5066,108.13,108.3,109.91,107.45,2021-08-25T04:00:00.0,297193
5.1442548e7,107.9392,108.57,107.27,109.2299,106.84,2021-08-26T04:00:00.0,292877
6.1027014e7,110.625,108.01,111.4,111.78,107.8,2021-08-27T04:00:00.0,376651
5.6130467e7,112.4562,112.61,111.32,114.4899,111.26,2021-08-30T04:00:00.0,359953
4.9338955e7,110.3276,111.26,110.72,111.26,109.0343,2021-08-31T04:00:00.0,286248
3.8579559e7,110.7471,111.3,109.99,111.85,109.85,2021-09-01T04:00:00.0,239756
4.0102763e7,109.72,110.32,109.2,110.88,108.77,2021-09-02T04:00:00.0,254779
4.260898e7,110.1907,108.85,109.92,111.17,108.5,2021-09-03T04:00:00.0,254117
2.9133561e7,109.3145,109.955,109.15,110.58,108.66,2021-09-07T04:00:00.0,216019
4.3067911e7,106.6893,108.88,106.17,109.3,105.52,2021-09-08T04:00:00.0,331083
3.1848123e7,106.5143,106.56,106.15,107.2953,105.84,2021-09-09T04:00:00.0,215571
3.2602293e7,106.0338,106.99,105.2,106.9913,104.98,2021-09-10T04:00:00.0,239013
3.8282848e7,103.8611,105.26,104.8,105.28,102.63,2021-09-13T04:00:00.0,298760
4.119802e7,105.8099,105.52,105.73,106.82,104.42,2021-09-14T04:00:00.0,286742
3.8484223e7,104.9388,106.0,105.6,106.32,104.03,2021-09-15T04:00:00.0,258011
3.8125269e7,105.173,104.915,106.22,106.75,103.76,2021-09-16T04:00:00.0,253604
4.3403337e7,104.533,105.555,103.88,105.98,103.71,2021-09-17T04:00:00.0,242321
4.5228411e7,100.9992,101.58,101.55,102.51,99.51,2021-09-20T04:00:00.0,368212
3.4431501e7,102.4618,102.15,102.82,103.4299,101.18,2021-09-21T04:00:00.0,229805
3.412628e7,103.8074,102.815,104.38,104.56,102.21,2021-09-22T04:00:00.0,223482
3.2816657e7,105.8643,104.89,106.15,106.86,103.89,2021-09-23T04:00:00.0,225592
2.648261e7,105.43,105.185,105.8,106.0499,104.68,2021-09-24T04:00:00.0,187584
5.1940349e7,106.7228,105.065,108.16,108.44,103.44,2021-09-27T04:00:00.0,313960
7.4468968e7,103.3715,106.835,101.52,107.65,101.42,2021-09-28T04:00:00.0,479457
5.2203721e7,101.1924,102.295,100.35,102.66,99.81,2021-09-29T04:00:00.0,327766
5.8244761e7,103.4892,102.08,102.9,104.44,101.99,2021-09-30T04:00:00.0,353484
4.1491585e7,101.8282,102.6,102.45,103.0,100.64,2021-10-01T04:00:00.0,261684
4.1967149e7,100.4185,101.742,100.34,101.85,99.82,2021-10-04T04:00:00.0,299811
3.1207249e7,101.8736,100.92,101.81,102.8699,100.6101,2021-10-05T04:00:00.0,212571
3.9071703e7,102.1323,100.445,103.64,103.72,100.35,2021-10-06T04:00:00.0,254166
4.1543109e7,106.7375,104.6,106.45,107.95,104.46,2021-10-07T04:00:00.0,272754
3.1054371e7,105.6759,106.55,105.06,107.28,104.89,2021-10-08T04:00:00.0,205580
3.1284389e7,105.9594,104.62,104.68,107.2,104.022,2021-10-11T04:00:00.0,185906
3.4039906e7,105.1468,105.165,105.04,106.04,104.34,2021-10-12T04:00:00.0,199507
5.5631917e7,108.7749,106.275,109.16,109.88,106.25,2021-10-13T04:00:00.0,337144
4.6900157e7,111.3997,110.5,111.99,112.22,109.6301,2021-10-14T04:00:00.0,300561
3.4203008e7,112.1455,112.505,112.12,112.835,111.11,2021-10-15T04:00:00.0,228421
4.7537763e7,115.1789,111.9,116.43,116.88,111.37,2021-10-18T04:00:00.0,329074
3.9531438e7,116.0019,116.16,116.33,117.17,114.47,2021-10-19T04:00:00.0,259805
3.4244811e7,116.7752,116.29,116.39,118.3001,115.421,2021-10-20T04:00:00.0,217043
3.4794945e7,118.337,116.5,119.33,119.68,116.26,2021-10-21T04:00:00.0,242454
3.8992694e7,119.8979,120.825,119.82,121.56,118.37,2021-10-22T04:00:00.0,283242
4.7830968e7,121.5234,120.515,122.36,123.4599,118.6,2021-10-25T04:00:00.0,349068
5.9458928e7,124.465,122.99,122.93,127.2,122.5782,2021-10-26T04:00:00.0,447448
9.8245324e7,124.2464,121.63,122.28,128.08,121.05,2021-10-27T04:00:00.0,644385
5.8002459e7,121.5454,122.855,121.16,123.5,120.26,2021-10-28T04:00:00.0,359322
4.3320125e7,120.8902,120.95,120.23,122.57,119.88,2021-10-29T04:00:00.0,280112
5.455978e7,122.1798,119.45,125.23,125.67,118.1301,2021-11-01T04:00:00.0,360184
5.3491937e7,126.746,124.98,127.63,128.455,124.2,2021-11-02T04:00:00.0,356212
5.9537815e7,129.143,127.75,130.53,130.6,126.7901,2021-11-03T04:00:00.0,383538
8.4820896e7,135.342,132.01,137.5,139.0,130.77,2021-11-04T04:00:00.0,583577
6.4914097e7,137.6687,139.185,136.34,141.22,134.42,2021-11-05T04:00:00.0,471991
1.41493842e8,148.2123,137.7,150.16,153.6,137.7,2021-11-08T05:00:00.0,1043879
9.8439077e7,148.787,154.01,148.92,155.65,143.89,2021-11-09T05:00:00.0,743195
8.2986325e7,142.3089,143.93,139.87,146.3,138.52,2021-11-10T05:00:00.0,621990
6.7934845e7,143.9496,142.955,146.01,146.47,140.84,2021-11-11T05:00:00.0,443401
5.2162136e7,146.9691,146.025,147.89,148.59,144.25,2021-11-12T05:00:00.0,356447
5.2249771e7,145.9768,148.0,146.49,148.98,142.86,2021-11-15T05:00:00.0,386065
5.310081e7,150.246,145.93,152.45,153.08,145.34,2021-11-16T05:00:00.0,397741
5.4527482e7,152.0776,151.98,151.34,154.6599,149.69,2021-11-17T05:00:00.0,410256
6.0612733e7,155.5313,157.07,155.02,158.89,152.56,2021-11-18T05:00:00.0,478305
4.1505962e7,155.6095,155.76,155.41,156.92,153.445,2021-11-19T05:00:00.0,312471
5.8674078e7,156.8159,157.14,152.52,161.8799,152.39,2021-11-22T05:00:00.0,500398
6.2802705e7,148.4875,150.41,149.92,152.66,145.2996,2021-11-23T05:00:00.0,503713
6.0677062e7,154.1556,149.46,157.8,157.93,147.19,2021-11-24T05:00:00.0,440422
3.6245068e7,155.3544,155.8,154.81,158.1,152.81,2021-11-26T05:00:00.0,291911
5.7438867e7,159.5183,157.5,161.91,162.505,156.1,2021-11-29T05:00:00.0,435069
7.5182545e7,159.4326,163.28,158.37,164.4599,155.6801,2021-11-30T05:00:00.0,568748
6.4185119e7,155.2622,160.37,149.11,160.88,148.92,2021-12-01T05:00:00.0,526637
5.6161216e7,150.0484,147.675,150.68,152.53,146.47,2021-12-02T05:00:00.0,436886
6.5898833e7,143.8447,151.645,144.01,152.38,140.72,2021-12-03T05:00:00.0,568154
6.6776493e7,137.7178,141.135,139.06,141.31,134.2,2021-12-06T05:00:00.0,561534
5.3359432e7,143.7969,143.9,144.85,145.76,141.0001,2021-12-07T05:00:00.0,399062
4.0977478e7,144.8426,144.96,145.24,147.04,142.7,2021-12-08T05:00:00.0,306364
5.3019926e7,141.0755,145.16,138.1,146.69,137.8,2021-12-09T05:00:00.0,391315
4.2224275e7,138.0924,141.29,138.55,141.365,135.82,2021-12-10T05:00:00.0,306796
4.2173963e7,135.648,138.25,133.8,139.4,133.415,2021-12-13T05:00:00.0,343875
5.0754642e7,134.3887,131.67,135.6,137.24,130.6,2021-12-14T05:00:00.0,385893
7.2425783e7,139.7049,135.11,146.5,146.69,133.81,2021-12-15T05:00:00.0,529687
6.336955e7,140.553,147.0,138.64,147.93,137.02,2021-12-16T05:00:00.0,561481
5.569228e7,138.8237,136.3,137.75,142.04,136.11,2021-12-17T05:00:00.0,355800
3.8195396e7,135.5696,135.97,135.8,138.26,133.52,2021-12-20T05:00:00.0,289178
5.7762443e7,140.458,138.185,144.25,144.5,135.15,2021-12-21T05:00:00.0,403476
4.6923682e7,142.5961,142.65,143.88,144.5,140.27,2021-12-22T05:00:00.0,352192
4.8653789e7,146.7813,143.89,146.14,149.018,143.85,2021-12-23T05:00:00.0,334802
5.3296375e7,152.5709,147.51,154.36,154.89,147.25,2021-12-27T05:00:00.0,429085
5.8699069e7,153.3206,155.88,153.15,156.73,151.38,2021-12-28T05:00:00.0,417174
5.1300205e7,149.0511,152.82,148.26,154.3399,147.29,2021-12-29T05:00:00.0,385753
4.4356997e7,147.0896,147.44,145.15,148.85,144.85,2021-12-30T05:00:00.0,323967
4.9448144e7,145.5221,146.16,143.9,148.61,143.55,2021-12-31T05:00:00.0,338016
5.9477667e7,149.5878,145.135,150.24,151.65,145.02,2022-01-03T05:00:00.0,437661
8.0200455e7,144.349,151.01,144.42,152.42,140.7,2022-01-04T05:00:00.0,638043
6.5403174e7,139.3226,142.815,136.15,143.76,135.29,2022-01-05T05:00:00.0,522108
6.4802937e7,135.458,136.19,136.23,138.0,131.77,2022-01-06T05:00:00.0,502304
5.8441104e7,133.4287,136.28,132.0,137.44,131.13,2022-01-07T05:00:00.0,423335
8.4615836e7,128.5073,129.08,132.0,132.42,125.03,2022-01-10T05:00:00.0,675692
7.7153906e7,136.1279,133.45,137.31,138.99,131.59,2022-01-11T05:00:00.0,499284
6.9669598e7,138.0222,138.585,137.47,140.57,135.77,2022-01-12T05:00:00.0,458692
7.6618059e7,135.7041,139.44,132.74,141.25,131.81,2022-01-13T05:00:00.0,535482
7.1078438e7,135.0553,131.68,136.88,137.0,131.43,2022-01-14T05:00:00.0,466893
5.6589456e7,133.7456,134.5,131.93,136.3893,131.59,2022-01-18T05:00:00.0,426778
6.8751849e7,130.7284,133.55,128.27,134.57,128.02,2022-01-19T05:00:00.0,502518
9.1157293e7,125.8506,126.04,121.89,128.51,121.41,2022-01-20T05:00:00.0,698057
9.5685268e7,121.3988,120.14,118.81,125.02,118.39,2022-01-21T05:00:00.0,766372
1.15401016e8,112.3266,115.4,116.53,116.77,107.5,2022-01-24T05:00:00.0,888733
8.5002907e7,112.02,114.1,111.13,114.82,109.86,2022-01-25T05:00:00.0,602417
9.4302613e7,113.1532,114.55,110.71,117.16,108.63,2022-01-26T05:00:00.0,672021
1.25954124e8,106.2354,111.96,102.6,112.75,101.94,2022-01-27T05:00:00.0,1018135
9.8732221e7,102.618,101.55,105.24,105.4,99.35,2022-01-28T05:00:00.0,770278
9.7205994e7,111.4309,107.93,114.25,114.31,106.9,2022-01-31T05:00:00.0,683688
1.22467874e8,116.1475,116.75,116.78,117.26,112.73,2022-02-01T05:00:00.0,925900
1.80064993e8,124.0596,129.89,122.76,130.06,120.64,2022-02-02T05:00:00.0,1254558
1.03585547e8,122.1374,120.32,120.08,125.37,118.816,2022-02-03T05:00:00.0,716090
8.6207008e7,122.3,120.34,123.6,124.96,118.58,2022-02-04T05:00:00.0,603617
8.1672504e7,125.4259,123.56,123.67,127.63,122.785,2022-02-07T05:00:00.0,525095
8.4902753e7,125.9646,122.38,128.23,128.705,122.05,2022-02-08T05:00:00.0,566128
9.2948862e7,130.7954,129.6,132.85,132.96,127.65,2022-02-09T05:00:00.0,618883
1.08939859e8,128.902,128.84,125.77,131.7589,124.61,2022-02-10T05:00:00.0,797723
1.64708241e8,117.652,126.14,113.18,127.1699,111.81,2022-02-11T05:00:00.0,1209307
1.3512591e8,116.0441,115.51,114.27,118.37,113.46,2022-02-14T05:00:00.0,880606
1.44139671e8,118.5217,117.19,121.47,121.88,114.36,2022-02-15T05:00:00.0,812307
1.19107831e8,116.8985,119.05,117.69,119.54,114.22,2022-02-16T05:00:00.0,701937
9.8179641e7,114.5982,116.26,112.37,116.98,112.26,2022-02-17T05:00:00.0,595580
1.14300071e8,112.784,113.9,113.83,115.635,109.89,2022-02-18T05:00:00.0,732539
1.41648454e8,116.2412,115.27,115.65,119.2,113.61,2022-02-22T05:00:00.0,897808
1.20299433e8,113.1846,117.4,109.76,118.65,109.04,2022-02-23T05:00:00.0,762482
1.42956572e8,111.2883,104.56,116.61,116.96,104.26,2022-02-24T05:00:00.0,960187
1.27820983e8,119.3594,117.16,121.06,121.23,116.0421,2022-02-25T05:00:00.0,802060
1.24666142e8,122.2431,120.31,123.34,124.61,119.2,2022-02-28T05:00:00.0,716019
1.26552244e8,116.8472,122.33,113.83,122.43,112.8,2022-03-01T05:00:00.0,844842
1.18054509e8,116.7418,115.47,118.28,119.48,113.31,2022-03-02T05:00:00.0,706887
1.23853721e8,113.6286,118.13,111.98,118.26,111.05,2022-03-03T05:00:00.0,763902
1.00671339e8,109.0619,112.0,108.41,113.0,106.81,2022-03-04T05:00:00.0,674554
9.2599972e7,105.5087,108.53,102.95,109.53,102.82,2022-03-07T05:00:00.0,659639
1.35348316e8,105.1526,102.81,105.53,109.9,100.08,2022-03-08T05:00:00.0,845843
1.02310329e8,109.6319,108.41,111.05,111.71,106.85,2022-03-09T05:00:00.0,602679
1.02557375e8,105.3382,108.89,106.46,109.07,103.07,2022-03-10T05:00:00.0,639388
8.7584432e7,105.9691,108.13,104.29,108.19,104.08,2022-03-11T05:00:00.0,542478
8.9731676e7,102.9819,102.99,102.25,105.2397,101.04,2022-03-14T04:00:00.0,559917
1.12425543e8,107.2246,102.66,109.33,109.69,101.79,2022-03-15T04:00:00.0,637587
1.13689804e8,113.4357,111.6,115.37,115.42,109.89,2022-03-16T04:00:00.0,685636
1.03201695e8,111.3938,112.14,111.69,114.27,109.71,2022-03-17T04:00:00.0,685165
1.05830893e8,113.2347,111.28,113.46,114.93,110.55,2022-03-18T04:00:00.0,615777
1.0190585e8,114.9022,113.73,115.92,117.57,112.54,2022-03-21T04:00:00.0,650342
1.0166736e8,115.4907,115.43,114.78,117.95,113.81,2022-03-22T04:00:00.0,590661
9.057915e7,114.9937,114.29,113.92,117.55,112.21,2022-03-23T04:00:00.0,571474
1.21961329e8,118.1638,114.96,120.53,120.55,113.71,2022-03-24T04:00:00.0,729378
9.5852381e7,119.1074,119.915,119.67,121.4,117.2533,2022-03-25T04:00:00.0,555620
9.2966149e7,118.7755,117.7,120.24,120.41,116.71,2022-03-28T04:00:00.0,501682
9.4143028e7,121.836,122.28,123.23,123.71,119.59,2022-03-29T04:00:00.0,545969
9.9476946e7,122.5614,123.04,119.22,125.67,118.59,2022-03-30T04:00:00.0,577132
1.46375926e8,111.5459,116.31,109.34,116.38,109.02,2022-03-31T04:00:00.0,950240
1.11867074e8,107.6161,110.48,108.19,111.42,106.102,2022-04-01T04:00:00.0,733663
9.0220034e7,109.3253,109.97,110.53,110.9391,107.03,2022-04-04T04:00:00.0,582961
7.9529559e7,107.8984,109.685,106.82,110.48,106.05,2022-04-05T04:00:00.0,546768
1.05254502e8,103.4221,104.45,103.67,105.744,101.7106,2022-04-06T04:00:00.0,716466
9.1895526e7,103.4132,103.92,103.72,105.24,100.91,2022-04-07T04:00:00.0,542853
9.2746663e7,101.4496,102.51,101.0,102.99,100.4205,2022-04-08T04:00:00.0,563450
9.4727655e7,97.3423,98.6,97.37,98.67,95.94,2022-04-11T04:00:00.0,641153
8.9246449e7,96.7988,98.78,95.1,99.59,94.6,2022-04-12T04:00:00.0,619734
7.7728418e7,97.1397,95.3,97.74,98.33,94.71,2022-04-13T04:00:00.0,466314
7.3354367e7,95.1994,98.37,93.06,98.39,92.92,2022-04-14T04:00:00.0,517670
8.0605752e7,93.6016,92.03,93.89,95.16,91.64,2022-04-18T04:00:00.0,491393
7.7069496e7,95.8772,93.385,96.93,97.07,92.84,2022-04-19T04:00:00.0,458680
6.2489047e7,94.8786,97.84,94.02,97.91,93.2,2022-04-20T04:00:00.0,437818
7.6680635e7,91.8365,95.16,89.85,96.23,89.24,2022-04-21T04:00:00.0,552822
7.4999402e7,89.4149,90.03,88.14,91.46,87.935,2022-04-22T04:00:00.0,521843
9.3481042e7,89.847,89.86,90.69,91.37,88.61,2022-04-25T04:00:00.0,629547
8.9075381e7,86.4469,89.74,85.16,90.12,85.08,2022-04-26T04:00:00.0,606307
8.3125054e7,85.7859,84.25,84.91,87.9,84.02,2022-04-27T04:00:00.0,538047
9.1495449e7,87.8187,86.67,89.64,90.58,84.78,2022-04-28T04:00:00.0,573547
8.2647701e7,87.9667,88.05,85.52,91.79,85.38,2022-04-29T04:00:00.0,509075
9.8281091e7,87.5013,85.655,89.84,90.37,85.3201,2022-05-02T04:00:00.0,627663
1.26381846e8,91.2934,89.85,91.13,92.21,89.01,2022-05-03T04:00:00.0,791921
2.25394075e8,94.9872,98.18,99.42,99.69,91.7,2022-05-04T04:00:00.0,1285739
1.5312977e8,94.5011,97.65,93.87,97.84,92.17,2022-05-05T04:00:00.0,889257
1.44277672e8,95.6033,94.34,95.34,98.18,92.65,2022-05-06T04:00:00.0,877128
1.44523668e8,88.7007,92.865,86.36,93.74,85.38,2022-05-09T04:00:00.0,901147
1.37235451e8,88.0634,89.18,88.73,90.7721,85.41,2022-05-10T04:00:00.0,735895
1.36137858e8,90.3059,87.84,87.92,93.46,86.53,2022-05-11T04:00:00.0,859974
1.29214223e8,85.6857,86.6,87.06,88.55,83.27,2022-05-12T04:00:00.0,882934
1.38068073e8,93.7404,88.3,95.12,96.57,88.22,2022-05-13T04:00:00.0,816979
1.31065665e8,95.6253,93.86,94.24,98.169,93.0801,2022-05-16T04:00:00.0,712616
1.64227181e8,100.8915,97.88,102.47,103.2,97.54,2022-05-17T04:00:00.0,889771
1.42028221e8,99.0566,100.0,96.28,104.22,95.71,2022-05-18T04:00:00.0,818276
1.41506169e8,98.2046,96.69,96.67,100.69,95.09,2022-05-19T04:00:00.0,782101
1.64126807e8,92.4659,98.385,93.5,98.64,88.26,2022-05-20T04:00:00.0,910029
